A,B,C,D
0.64178309022747,1.0488107914529858,0.6925248570132824,-0.561027806996792
0.64178309022747,1.0488107914529858,0.6925248570132824,-0.561027806996792
0.64178309022747,1.0821442878570806,0.6925248570132824,0.20654134743582073
0.64178309022747,1.0821442878570806,0.6925248570132824,0.8867712298072231
0.64178309022747,1.0821442878570806,0.6925248570132824,0.8867712298072231
0.64178309022747,1.0821442878570806,0.6925248570132824,0.8867712298072231
0.64178309022747,1.0821442878570806,0.6925248570132824,0.8867712298072231
0.785400344257047,1.0821442878570806,2.4586525087766073,0.8867712298072231
0.785400344257047,2.1659143598683346,2.4586525087766073,0.8867712298072231
0.785400344257047,2.1659143598683346,2.4586525087766073,0.8867712298072231
0.785400344257047,2.1659143598683346,2.4586525087766073,0.8867712298072231
0.8548674542561981,2.1659143598683346,2.4586525087766073,1.1807092833453319
0.8548674542561981,2.1659143598683346,2.4586525087766073,1.1807092833453319
1.5084793631489786,2.1659143598683346,2.4586525087766073,1.1807092833453319
1.5084793631489786,2.1659143598683346,2.4586525087766073,1.1807092833453319
1.5084793631489786,2.1659143598683346,2.4586525087766073,1.1807092833453319
1.5084793631489786,2.1659143598683346,2.4586525087766073,1.1807092833453319
1.5084793631489786,2.1659143598683346,2.4586525087766073,1.2195649394891697
1.5084793631489786,2.1659143598683346,2.4586525087766073,1.2195649394891697
1.5084793631489786,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.5084793631489786,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.5084793631489786,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.5084793631489786,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.5084793631489786,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.6624707352959145,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.6624707352959145,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.6624707352959145,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.6624707352959145,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.6624707352959145,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.6624707352959145,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.6624707352959145,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.6624707352959145,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.6624707352959145,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.6624707352959145,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.6624707352959145,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.6624707352959145,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.6624707352959145,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.6624707352959145,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.6624707352959145,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.6624707352959145,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.6624707352959145,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.6624707352959145,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.9806459387062754,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.9806459387062754,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.9806459387062754,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.9806459387062754,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.9806459387062754,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.9806459387062754,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.9806459387062754,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.9806459387062754,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.9806459387062754,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.9806459387062754,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.9806459387062754,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.9806459387062754,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.9806459387062754,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.9806459387062754,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.9806459387062754,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.9806459387062754,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.9806459387062754,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.9806459387062754,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.9806459387062754,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.9806459387062754,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.9806459387062754,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.9806459387062754,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.9806459387062754,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.9806459387062754,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.9806459387062754,2.1659143598683346,2.4586525087766073,2.4625699919943265
1.9806459387062754,2.1659143598683346,2.4586525087766073,2.4625699919943265
